,기기,application,Format,Format_profile,Codec_ID,Overall_bitrate_mode,Overall_bitrate,Frame_rate(FPS),Writing_application,Movie_name,Recorded_date,Encoded_date,Tagged_date,Writing_library,Copyright,Video_ID,Video_Format,Video_Format_Info,Video_Format_profile,Video_Format_settings,Video_Format_settings_CABAC,Video_Format_settings_Reference_frames,Video_Format_settings_GOP,Video_Codec_ID,Video_Codec_ID_Info,Video_Duration_FirstFrame,Video_Duration_LastFrame,Video_Source_duration,Video_Source_Duration_FirstFrame,Video_Source_Duration_LastFrame,Video_Bitrate_mode,Video_Bitrate,Video_Maximum_bitrate,Video_Width(Pixels),Video_Height(Pixels),Video_Display_aspect_ratio,Video_Rotation,Video_Frame_rate_mode,Video_Frame_rate,Video_Minimum_frame_rate,Video_Maximum_frame_rate,Video_Color_space,Video_Chroma_subsampling,Video_Bit_depth,Video_Scan_type,Video_Bits/(Pixel*Frame),Video_Stream_size,Video_Source_stream_size,Video_Title,Video_Writing_library,Video_Encoding_settings,Video_Encoded_date,Video_Tagged_date,Video_Color_range,Video_Color_range_Original,Video_Color_primaries,Video_Transfer_characteristics,Video_Transfer_characteristics_Original,Video_Matrix_coefficients,Video_Metas,Video_Codec_configuration_box,Audio_ID,Audio_Format,Audio_Format_Info,Audio_Codec_ID,Audio_Duration_LastFrame,Audio_Source_duration,Audio_Bitrate_mode,Audio_Bitrate,Audio_Normal_bitrate,Audio_Channel(s),Audio_Channel_layout,Audio_Sampling_rate,Audio_Frame_rate,Audio_Compression_mode,Audio_Stream_size,Audio_Source_stream_size,Audio_Title,Audio_Encoded_date,Audio_Tagged_date,Audio_Default,Audio_Alternate_group,BOX_Sequence
Android_Band_원본16.mp4,Android,Band,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,670,30,Lavf58.12.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,High L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,541,0,436,768,0.568,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.054,420 KiB (80%),,no value,no value,,,,no value,no value,no value,no value,no value,no value,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,129,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,101 KiB (19%),NA,no value,,,Yes,1,ftyp moov free mdat
Android_Band_원본17.mp4,Android,Band,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,508,30,Lavf58.12.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,High L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,375,0,436,768,0.568,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.037,313 KiB (73%),,no value,no value,,,,no value,no value,no value,no value,no value,no value,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,-18,NA,Constant,129,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,108 KiB (25%),NA,no value,,,Yes,1,ftyp moov free mdat
Android_Band_원본18.mp4,Android,Band,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,1001,30,Lavf58.12.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,High L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,877,0,768,436,16:09,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.087,675 KiB (87%),,no value,no value,,,,no value,no value,no value,no value,no value,no value,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,-3,NA,Constant,129,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,100 KiB (13%),NA,no value,,,Yes,1,ftyp moov free mdat
Android_Band_원본19.mp4,Android,Band,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,624,30,Lavf58.12.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,High L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,492,0,436,768,0.568,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.049,563 KiB (78%),,no value,no value,,,,no value,no value,no value,no value,no value,no value,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,-8,NA,Constant,128,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,148 KiB (21%),NA,no value,,,Yes,1,ftyp moov free mdat
Android_Band_원본20.mp4,Android,Band,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,961,30,Lavf58.12.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,High L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,836,0,436,768,0.568,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.083,714 KiB (86%),,no value,no value,,,,no value,no value,no value,no value,no value,no value,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,-3,NA,Constant,129,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,111 KiB (13%),NA,no value,,,Yes,1,ftyp moov free mdat
Android_Band_원본21.mp4,Android,Band,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,444,30,Lavf58.12.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,High L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,312,0,436,768,0.568,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.031,203 KiB (70%),,no value,no value,,,,no value,no value,no value,no value,no value,no value,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,-3,NA,Constant,129,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,84.6 KiB (29%),NA,no value,,,Yes,1,ftyp moov free mdat
Android_Band_원본22.mp4,Android,Band,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,558,30,Lavf58.12.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,High L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,426,0,768,436,16:09,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.042,766 KiB (76%),,no value,no value,,,,no value,no value,no value,no value,no value,no value,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,-10,NA,Constant,128,0,2,L R,44.1,43.066 fps (1024 SPF),Lossy,232 KiB (23%),NA,no value,,,Yes,1,ftyp moov free mdat
Android_viber_옵션_그리기_5.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,6238,30,no value,no value,,2023-07-07 02:22:26 UTC,2023-07-07 02:22:26 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,8s 430ms,,,no value,5982,0,1920,1080,16:09,90,Variable,30,30.01,30.02,YUV,4:02:00,8 bits,Progressive,0.096,6.01 MiB (96%),6.01 MiB (96%),VideoHandle,no value,,2023-07-07 02:22:26 UTC,2023-07-07 02:22:26 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,262 KiB (4%),NA,SoundHandle,2023-07-07 02:22:26 UTC,2023-07-07 02:22:26 UTC,no value,0,ftyp mdat moov
Android_viber_옵션_그리기12.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,6277,29.735,no value,no value,,2023-07-14 02:17:52 UTC,2023-07-14 02:17:52 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,7s 634ms,,,no value,6034,0,1920,1080,16:09,90,Variable,30,15.005,30.11,YUV,4:02:00,8 bits,Progressive,0.098,5.49 MiB (96%),5.49 MiB (96%),VideoHandle,no value,,2023-07-14 02:17:52 UTC,2023-07-14 02:17:52 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,239 KiB (4%),NA,SoundHandle,2023-07-14 02:17:52 UTC,2023-07-14 02:17:52 UTC,no value,0,ftyp mdat moov
Android_viber_옵션_그리기13.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,2487,28.532,no value,no value,,2023-07-14 04:45:03 UTC,2023-07-14 04:45:03 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,2225,0,1024,576,16:09,90,Variable,29,15.152,37.037,YUV,4:02:00,8 bits,Progressive,0.132,1.33 MiB (89%),,VideoHandle,no value,,2023-07-14 04:45:03 UTC,2023-07-14 04:45:03 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,157 KiB (10%),NA,SoundHandle,2023-07-14 04:45:03 UTC,2023-07-14 04:45:03 UTC,no value,0,ftyp mdat moov
Android_viber_옵션_그리기14.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,2540,29.116,no value,no value,,2023-07-14 04:57:16 UTC,2023-07-14 04:57:16 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,2280,0,1024,576,16:09,90,Variable,29,16.393,35.714,YUV,4:02:00,8 bits,Progressive,0.133,2.17 MiB (90%),,VideoHandle,no value,,2023-07-14 04:57:16 UTC,2023-07-14 04:57:16 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,248 KiB (10%),NA,SoundHandle,2023-07-14 04:57:16 UTC,2023-07-14 04:57:16 UTC,no value,0,ftyp mdat moov
Android_viber_옵션_그리기15.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,6222,29.424,no value,no value,,2023-07-14 04:59:18 UTC,2023-07-14 04:59:18 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,5979,0,1920,1080,16:09,0,Variable,29,14.085,37.037,YUV,4:02:00,8 bits,Progressive,0.098,4.94 MiB (96%),,VideoHandle,no value,,2023-07-14 04:59:18 UTC,2023-07-14 04:59:18 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,217 KiB (4%),NA,SoundHandle,2023-07-14 04:59:18 UTC,2023-07-14 04:59:18 UTC,no value,0,ftyp mdat moov
Android_viber_옵션_그리기16.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,2549,29.412,no value,no value,,2023-07-14 05:19:07 UTC,2023-07-14 05:19:07 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,2287,0,1024,576,16:09,90,Variable,29,17.544,35.714,YUV,4:02:00,8 bits,Progressive,0.132,1.74 MiB (90%),,VideoHandle,no value,,2023-07-14 05:19:07 UTC,2023-07-14 05:19:07 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,6s 379ms,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,199 KiB (10%),199 KiB (10%),SoundHandle,2023-07-14 05:19:07 UTC,2023-07-14 05:19:07 UTC,no value,0,ftyp mdat moov
Android_viber_옵션_그리기17.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,2523,29.145,no value,no value,,2023-07-14 05:23:31 UTC,2023-07-14 05:23:31 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,2267,0,1024,576,16:09,90,Variable,29,13.514,37.037,YUV,4:02:00,8 bits,Progressive,0.132,1.85 MiB (90%),,VideoHandle,no value,,2023-07-14 05:23:31 UTC,2023-07-14 05:23:31 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,214 KiB (10%),NA,SoundHandle,2023-07-14 05:23:31 UTC,2023-07-14 05:23:31 UTC,no value,0,ftyp mdat moov
Android_viber_옵션_속도2배속_2.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,12000,29.684,no value,no value,,2023-07-07 02:19:44 UTC,2023-07-07 02:19:44 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,12000,0,1920,1080,16:09,0,Variable,30,15.005,30.02,YUV,4:02:00,8 bits,Progressive,0.195,10.9 MiB (100%),,VideoHandle,no value,,2023-07-07 02:19:44 UTC,2023-07-07 02:19:44 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도2배속_8.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,2406,29.173,no value,no value,,2023-07-07 04:13:45 UTC,2023-07-07 04:13:45 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L2.2,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,2403,0,640,368,1.739,90,Variable,29,19.89,30.334,YUV,4:02:00,8 bits,Progressive,0.35,3.20 MiB (100%),,VideoHandle,no value,,2023-07-07 04:13:45 UTC,2023-07-07 04:13:45 UTC,Limited,no value,BT.601 PAL,no value,no value,no value,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도2배속12.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,12100,29.865,no value,no value,,2023-07-14 04:38:14 UTC,2023-07-14 04:38:14 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,12100,0,1920,1080,16:09,90,Variable,30,20.009,30.09,YUV,4:02:00,8 bits,Progressive,0.195,5.49 MiB (100%),,VideoHandle,no value,,2023-07-14 04:38:14 UTC,2023-07-14 04:38:14 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도2배속13.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,4655,29.612,no value,no value,,2023-07-14 04:45:29 UTC,2023-07-14 04:45:29 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,4649,0,1024,576,16:09,90,Variable,30,20.408,36.364,YUV,4:02:00,8 bits,Progressive,0.266,1.39 MiB (100%),,VideoHandle,no value,,2023-07-14 04:45:29 UTC,2023-07-14 04:45:29 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도2배속14.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,11700,29.704,no value,no value,,2023-07-14 04:57:35 UTC,2023-07-14 04:57:35 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,11700,0,1920,1080,16:09,90,Variable,30,19.231,34.483,YUV,4:02:00,8 bits,Progressive,0.191,5.56 MiB (100%),,VideoHandle,no value,,2023-07-14 04:57:35 UTC,2023-07-14 04:57:35 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도2배속15.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,4629,29.645,no value,no value,,2023-07-14 05:08:28 UTC,2023-07-14 05:08:28 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,4625,0,1024,576,16:09,0,Variable,30,17.094,35.088,YUV,4:02:00,8 bits,Progressive,0.265,1.92 MiB (100%),,VideoHandle,no value,,2023-07-14 05:08:28 UTC,2023-07-14 05:08:28 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도2배속16.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,4562,29.486,no value,no value,,2023-07-14 05:19:41 UTC,2023-07-14 05:19:41 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,4557,0,1024,576,16:09,90,Variable,29,22.472,32.787,YUV,4:02:00,8 bits,Progressive,0.262,1.73 MiB (100%),,VideoHandle,no value,,2023-07-14 05:19:41 UTC,2023-07-14 05:19:41 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도2배속17.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,11600,29.729,no value,no value,,2023-07-14 05:23:46 UTC,2023-07-14 05:23:46 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,11600,0,1920,1080,16:09,90,Variable,30,20.619,35.714,YUV,4:02:00,8 bits,Progressive,0.188,4.75 MiB (100%),,VideoHandle,no value,,2023-07-14 05:23:46 UTC,2023-07-14 05:23:46 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도4배속_3.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,24000,30,no value,no value,,2023-07-07 02:20:34 UTC,2023-07-07 02:20:34 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,24000,0,1920,1080,16:09,90,Variable,30,30.01,30.02,YUV,4:02:00,8 bits,Progressive,0.386,14.2 MiB (100%),,VideoHandle,no value,,2023-07-07 02:20:34 UTC,2023-07-07 02:20:34 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도4배속12.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,24100,33.533,no value,no value,,2023-07-14 04:38:17 UTC,2023-07-14 04:38:17 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L4,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,24100,0,1920,1080,16:09,90,Variable,34,29.99,40,YUV,4:02:00,8 bits,Progressive,0.347,5.49 MiB (100%),,VideoHandle,no value,,2023-07-14 04:38:17 UTC,2023-07-14 04:38:17 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도4배속13.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,9014,34.161,no value,no value,,2023-07-14 04:45:58 UTC,2023-07-14 04:45:58 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,9007,0,1024,576,16:09,90,Variable,34,27.976,40,YUV,4:02:00,8 bits,Progressive,0.447,1.35 MiB (100%),,VideoHandle,no value,,2023-07-14 04:45:58 UTC,2023-07-14 04:45:58 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도4배속14.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,9221,35.425,no value,no value,,2023-07-14 04:57:59 UTC,2023-07-14 04:57:59 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,9213,0,1024,576,16:09,90,Variable,35,29.412,40,YUV,4:02:00,8 bits,Progressive,0.441,2.20 MiB (100%),,VideoHandle,no value,,2023-07-14 04:57:59 UTC,2023-07-14 04:57:59 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도4배속15.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,9475,35.622,no value,no value,,2023-07-14 05:09:36 UTC,2023-07-14 05:09:36 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,9471,0,1024,576,16:09,0,Variable,36,29.412,40,YUV,4:02:00,8 bits,Progressive,0.451,1.96 MiB (100%),,VideoHandle,no value,,2023-07-14 05:09:36 UTC,2023-07-14 05:09:36 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도4배속16.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,8877,36.098,no value,no value,,2023-07-14 05:20:08 UTC,2023-07-14 05:20:08 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,8871,0,1024,576,16:09,90,Variable,36,29.192,40,YUV,4:02:00,8 bits,Progressive,0.417,1.70 MiB (100%),,VideoHandle,no value,,2023-07-14 05:20:08 UTC,2023-07-14 05:20:08 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도4배속17.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,6610,34.483,no value,no value,,2023-07-14 05:24:04 UTC,2023-07-14 05:24:04 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L2.2,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,6603,0,800,448,16:09,90,Variable,34,28.986,40,YUV,4:02:00,8 bits,Progressive,0.534,1.35 MiB (100%),,VideoHandle,no value,,2023-07-14 05:24:04 UTC,2023-07-14 05:24:04 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도느리게_4.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,1168,14.944,no value,no value,,2023-07-07 02:21:09 UTC,2023-07-07 02:21:09 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,1167,0,1024,576,16:09,0,Variable,15,7.503,15.01,YUV,4:02:00,8 bits,Progressive,0.132,2.28 MiB (100%),,VideoHandle,no value,,2023-07-07 02:21:09 UTC,2023-07-07 02:21:09 UTC,Limited,no value,BT.601 PAL,no value,no value,no value,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도느리게13.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,1142,14.697,no value,no value,,2023-07-14 04:46:25 UTC,2023-07-14 04:46:25 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,1140,0,1024,576,16:09,90,Variable,15,6.024,17.857,YUV,4:02:00,8 bits,Progressive,0.132,1.36 MiB (100%),,VideoHandle,no value,,2023-07-14 04:46:25 UTC,2023-07-14 04:46:25 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
Android_viber_옵션_속도느리게14.mp4,Android,Viber,MPEG4,Base Media Version 2,mp42 isom mp42,no value,1152,14.784,no value,no value,,2023-07-14 04:58:21 UTC,2023-07-14 04:58:21 UTC,no value,no value,1,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,,,,no value,1150,0,1024,576,16:09,90,Variable,15,4.902,17.857,YUV,4:02:00,8 bits,Progressive,0.132,2.18 MiB (100%),,VideoHandle,no value,,2023-07-14 04:58:21 UTC,2023-07-14 04:58:21 UTC,Limited,no value,BT.601 PAL,BT.709,BT.601,BT.601,,avcC,-1,-1,-1,-1,99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ftyp mdat moov
